C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_57_529.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_57_529.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_57_529.jpg,0,1,0,8.607548
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_57_612.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_57_612.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_57_612.jpg,0,1,0,9.388955
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_57_693.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_57_693.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_57_693.jpg,-0.2,1,0,9.992723
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_57_768.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_57_768.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_57_768.jpg,-0.35,1,0,10.415
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_57_851.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_57_851.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_57_851.jpg,-0.5001555,1,0,10.94527
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_57_921.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_57_921.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_57_921.jpg,-0.2906376,1,0,11.62858
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_57_989.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_57_989.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_57_989.jpg,-0.08692144,1,0,11.6293
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_58_064.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_58_064.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_58_064.jpg,0,1,0,12.53559
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_58_133.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_58_133.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_58_133.jpg,0,1,0,13.10475
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_58_218.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_58_218.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_58_218.jpg,-0.1,1,0,13.67074
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_58_303.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_58_303.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_58_303.jpg,-0.3,1,0,14.3152
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_58_382.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_58_382.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_58_382.jpg,-0.3756702,1,0,14.78097
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_58_451.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_58_451.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_58_451.jpg,-0.2016807,1,0,15.15014
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_58_522.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_58_522.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_58_522.jpg,0,1,0,15.83638
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_58_594.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_58_594.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_58_594.jpg,0,1,0,16.4347
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_58_665.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_58_665.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_58_665.jpg,0,1,0,16.65194
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_58_740.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_58_740.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_58_740.jpg,-0.15,1,0,17.20933
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_58_808.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_58_808.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_58_808.jpg,-0.3,1,0,17.82087
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_58_884.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_58_884.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_58_884.jpg,-0.5000001,1,0,18.24117
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_58_954.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_58_954.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_58_954.jpg,-0.3472362,1,0,18.75094
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_59_028.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_59_028.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_59_028.jpg,-0.1538067,1,0,18.95543
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_59_101.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_59_101.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_59_101.jpg,0,1,0,19.49146
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_59_177.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_59_177.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_59_177.jpg,0,1,0,20.03337
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_59_260.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_59_260.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_59_260.jpg,-0.15,1,0,20.58096
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_59_337.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_59_337.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_59_337.jpg,-0.35,1,0,21.05883
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_59_417.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_59_417.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_59_417.jpg,-0.5500001,1,0,21.43413
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_59_485.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_59_485.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_59_485.jpg,-0.546525,1,0,21.77478
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_59_568.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_59_568.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_59_568.jpg,-0.3132903,1,0,22.30389
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_59_642.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_59_642.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_59_642.jpg,-0.04310434,1,0,22.81472
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_59_716.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_59_716.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_59_716.jpg,0,1,0,23.29434
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_59_794.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_59_794.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_59_794.jpg,0,1,0,23.79276
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_59_868.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_59_868.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_59_868.jpg,-0.1,1,0,24.14892
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_41_59_947.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_41_59_947.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_41_59_947.jpg,-0.3,1,0,24.60731
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_00_029.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_00_029.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_00_029.jpg,-0.3214614,1,0,25.0039
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_00_109.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_00_109.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_00_109.jpg,-0.0827016,1,0,25.50666
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_00_182.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_00_182.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_00_182.jpg,0,1,0,25.98365
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_00_263.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_00_263.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_00_263.jpg,0,1,0,26.47005
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_00_337.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_00_337.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_00_337.jpg,0,1,0,26.95669
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_00_417.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_00_417.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_00_417.jpg,0,1,0,27.44071
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_00_490.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_00_490.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_00_490.jpg,-0.05,1,0,27.80088
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_00_572.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_00_572.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_00_572.jpg,-0.3,1,0,28.32703
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_00_642.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_00_642.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_00_642.jpg,-0.4500001,1,0,28.55781
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_00_710.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_00_710.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_00_710.jpg,-0.4922394,1,0,28.74314
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_00_778.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_00_778.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_00_778.jpg,-0.2855415,1,0,29.18133
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_00_850.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_00_850.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_00_850.jpg,-0.103887,1,0,29.54127
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_00_925.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_00_925.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_00_925.jpg,-0.05,1,0,29.98052
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_00_995.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_00_995.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_00_995.jpg,-0.25,1,0,30.11187
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_01_072.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_01_072.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_01_072.jpg,-0.1411932,1,0,30.12226
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_01_139.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_01_139.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_01_139.jpg,0,1,0,30.11618
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_01_211.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_01_211.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_01_211.jpg,0,1,0,30.11957
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_01_293.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_01_293.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_01_293.jpg,0,1,0,30.12042
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_01_366.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_01_366.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_01_366.jpg,0,1,0,30.12054
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_01_450.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_01_450.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_01_450.jpg,0,1,0,30.12059
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_01_521.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_01_521.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_01_521.jpg,-0.05,1,0,30.12002
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_01_604.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_01_604.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_01_604.jpg,-0.25,1,0,30.09902
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_01_672.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_01_672.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_01_672.jpg,-0.142137,1,0,30.11884
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_01_755.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_01_755.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_01_755.jpg,0,1,0,30.11968
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_01_827.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_01_827.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_01_827.jpg,0,1,0,30.12013
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_01_909.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_01_909.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_01_909.jpg,0,1,0,30.12048
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_01_981.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_01_981.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_01_981.jpg,0,0.9310573,0,30.12056
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_02_060.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_02_060.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_02_060.jpg,0,0.6922399,0,30.07255
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_02_202.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_02_202.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_02_202.jpg,0,0.4550035,0,30.01195
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_17_192.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_17_192.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_17_192.jpg,0,0.4,0,30.01172
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_17_275.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_17_275.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_17_275.jpg,0,0.4,0,30.01166
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_17_349.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_17_349.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_17_349.jpg,0,0.4,0,30.01172
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_17_426.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_17_426.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_17_426.jpg,0,0.4,0,30.01173
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_17_504.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_17_504.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_17_504.jpg,-0.07692308,0.4,0,30.01001
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_17_614.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_17_614.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_17_614.jpg,-0.1367521,0.4,0,30.00804
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_17_690.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_17_690.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_17_690.jpg,-0.1623932,0.4,0,30.00732
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_17_765.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_17_765.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_17_765.jpg,-0.1923077,0.4,0,30.00646
C:\Users\Claudiu\Desktop\Data\IMG\center_2019_02_19_17_42_17_844.jpg,C:\Users\Claudiu\Desktop\Data\IMG\left_2019_02_19_17_42_17_844.jpg,C:\Users\Claudiu\Desktop\Data\IMG\right_2019_02_19_17_42_17_844.jpg,-0.2905983,0.4,0,29.99847
